"date","open","high","low","close","volume","adjusted_close","change_percent","avg_vol_20d"
2017-04-13,19.78,20.49266,19.68666,20.26666,139269495,304.0005,2.41,94585068.35
2017-04-17,20.18,20.26666,19.912,20.096,62081025,301.44,-0.84,92815998.4
2017-04-18,19.98,20.056,19.86,20.01666,45535455,300.2505,-0.39,92382051.4
2017-04-19,20.164,20.44134,20.14066,20.368,58470345,305.52,1.76,90124154
2017-04-20,20.434,20.61,20.01534,20.16734,92240265,302.5095,-0.99,91691695.2
2017-04-21,20.13334,20.42666,20.028,20.37334,67646325,305.5995,1.02,92583828.4
2017-04-24,20.61466,20.70334,20.40144,20.53534,76252560,308.0295,0.8,92161017.45
2017-04-25,20.53334,20.932,20.39066,20.91934,101065605,313.7895,1.87,92541202.2
2017-04-26,20.82466,20.96666,20.6,20.678,70425645,310.17,-1.15,90071782.3
2017-04-27,20.77934,20.87266,20.5,20.57534,52028520,308.6295,-0.5,89916091.3
2017-04-28,20.65534,20.98666,20.53334,20.938,67582155,314.07,1.76,90183880.3
2017-05-01,20.992,21.81666,20.98734,21.522,132443460,322.83,2.79,94335073.85
2017-05-02,21.6,21.844,21.104,21.25934,80741640,318.8895,-1.22,87955692.6
2017-05-03,21.178,21.43534,20.69666,20.73466,107000460,311.0205,-2.47,85704796.45
2017-05-04,20.49566,20.518,19.384,19.69734,212280135,295.4595,-5,90408100.25
2017-05-05,19.86666,20.57,19.78666,20.55666,122660205,308.3505,4.36,92400670.2
2017-05-08,20.72666,20.91934,20.388,20.47934,105097065,307.1895,-0.38,94220814.35
2017-05-09,20.62534,21.466,20.60666,21.41734,145148040,321.2595,4.58,95729873.55
2017-05-10,21.43734,21.7,21.208,21.68134,86124090,325.2195,1.23,95742646.05
2017-05-11,21.56,21.73334,21.30666,21.54,71307270,323.1,-0.65,94769998.85
2017-05-12,21.69866,21.8,21.43534,21.654,61824165,324.81,0.53,90897732.5
2017-05-15,21.22534,21.34666,20.83534,21.05866,114330045,315.8805,-2.75,93510183.4
2017-05-16,21.17266,21.33734,21.00934,21.134,62287245,317.01,0.36,94347772.85
2017-05-17,20.95934,20.97534,20.36666,20.40734,100679085,306.1095,-3.44,96458209.8
2017-05-18,20.46666,20.92934,20.354,20.87066,84807000,313.0605,2.27,96086546.55
2017-05-19,21.03334,21.1,20.68,20.722,70313565,310.83,-0.71,96219908.55
2017-05-22,20.85334,20.958,20.45334,20.69,64937655,310.35,-0.15,95654163.3
2017-05-23,20.69734,20.71534,20.232,20.25734,64775295,303.8595,-2.09,93839647.85
2017-05-24,20.434,20.73334,20.36,20.68134,75625365,310.2195,2.09,94099633.85
2017-05-25,20.73466,21.13134,20.52066,21.122,75209430,316.83,2.13,95258679.3
2017-05-26,21.152,21.69934,21.08734,21.676,117032985,325.14,2.62,97731220.7
2017-05-30,21.73334,22.41866,21.71734,22.34,116743725,335.1,3.06,96946234
2017-05-31,22.51266,22.85934,22.344,22.734,149451645,341.01,1.76,100381734.1
2017-06-01,22.93334,22.992,22.486,22.69134,114119925,340.3695,-0.19,100737707.35
2017-06-02,22.65134,22.85866,22.39534,22.65666,83853555,339.8505,-0.15,94316378.6
2017-06-05,22.56666,23.22934,22.28066,23.15466,101765505,347.3205,2.2,93271643.65
2017-06-06,22.98,23.9662,22.66468,23.52334,166301985,352.8495,1.59,96331889.55
2017-06-07,23.756,24.03334,23.676,23.97666,140969370,359.6505,1.93,96122956.05
2017-06-08,24.25,24.79334,24.01466,24.66666,135922425,370.0005,2.88,98612872.7
2017-06-09,24.96134,25.12466,23.65334,23.82134,258921570,357.3195,-3.43,107993587.3
2017-06-12,23.866,24.3,23.37466,23.934,157764885,359.01,0.47,112790623.1
2017-06-13,24.508,25.06666,24.44066,25.06334,177118785,375.9495,4.72,115930059.95
2017-06-14,25.40566,25.61666,25.08734,25.37734,192276435,380.6595,1.25,122429519.2
2017-06-15,24.83334,25.03066,24.43266,25.02266,156397035,375.3405,-1.4,125215416.55
2017-06-16,25.19834,25.20066,24.67334,24.76,100964580,371.4,-1.05,126023295.55
2017-06-19,25,25.11334,24.52,24.65334,98239965,369.7995,-0.43,127419615.5
2017-06-20,25.11134,25.25866,24.64866,24.816,111580500,372.24,0.66,129751757.65
2017-06-21,24.95666,25.13266,24.53466,25.09334,73848135,376.3995,1.12,130205399.65
2017-06-22,25.19934,25.66666,24.90466,25.50734,112946655,382.6095,1.65,132071464.05
2017-06-23,25.49666,25.79934,25.28968,25.56334,96686355,383.4495,0.22,133145310.25
2017-06-26,25.77934,25.79666,24.87334,25.166,99061470,377.49,-1.55,132246734.55
2017-06-27,25.09334,25.09334,24.13466,24.158,104945970,362.37,-4.01,131656846.8
2017-06-28,24.44534,24.78266,24.168,24.74934,94536930,371.2395,2.45,128911111.2
2017-06-29,24.70734,24.73334,23.60666,24.05,123315540,360.75,-2.83,129370891.95
2017-06-30,24.24734,24.45116,23.97458,24.10734,87727800,361.6095,0.24,129564604.2
2017-07-03,24.68266,24.75668,23.43334,23.508,94581000,352.62,-2.49,129205378.95
2017-07-05,23.14666,23.14934,21.75534,21.806,255700470,327.09,-7.24,133675303
2017-07-06,21.15066,21.386,20.42,20.58866,289867485,308.8305,-5.58,141120208.4
2017-07-07,20.9,21.13334,20.492,20.88134,212653785,313.2195,1.42,144956776.25
2017-07-10,20.86,21.196,20.20866,21.07,207313335,316.05,0.9,142376364.6
2017-07-11,21.06666,21.81866,20.95334,21.81466,173390985,327.2205,3.53,143157669.55
2017-07-12,22.02668,22.20666,21.63334,21.968,155191935,329.52,0.7,142061327.1
2017-07-13,22.00734,22.10666,21.33134,21.56066,128916975,323.4105,-1.85,138893354.2
2017-07-14,21.546,21.89468,21.41468,21.852,84378150,327.78,1.35,135292410.1
2017-07-17,21.70266,21.80666,20.89666,21.30466,148153665,319.5705,-2.5,137651864.2
2017-07-18,21.16666,21.942,21.044,21.88266,95605785,328.2405,2.71,137520155.2
2017-07-19,21.882,22.11,21.54796,21.684,95355195,325.26,-0.91,136708890
2017-07-20,21.79334,22.01466,21.61334,21.99466,77492805,329.9205,1.43,136891123.5
2017-07-21,21.964,22.08384,21.72,21.89334,73524075,328.3995,-0.46,134919994.6
2017-07-24,22.016,22.89326,22.00066,22.83466,129556215,342.5205,4.3,136563487.5
2017-07-25,23,23.04,22.27668,22.64,104837940,339.6,-0.85,136852310.95
2017-07-26,22.69066,23.03334,22.54134,22.92334,72311835,343.8495,1.25,135220604.3
2017-07-27,23.06666,23.16666,21.75266,22.29734,124536060,334.4595,-2.73,136720560.75
2017-07-28,22.45934,22.64,22.16734,22.338,73206195,335.07,0.18,134215093.6
2017-07-31,22.36666,22.766,21.40266,21.56466,128027025,323.4705,-3.46,136230054.75
2017-08-01,21.53334,21.63,21.07534,21.30466,124546515,319.5705,-1.21,137728330.45
2017-08-02,21.26266,21.808,20.748,21.726,196371885,325.89,1.98,134761901.3
2017-08-03,23.022,23.33334,22.87666,23.13934,203025450,347.0895,6.51,130419799.75
2017-08-04,23.13334,23.818,22.88666,23.794,139033620,356.91,2.83,126738791.65
2017-08-07,23.82334,23.96534,23.51666,23.678,94867185,355.17,-0.49,121116484.4
2017-08-08,23.83534,24.572,23.82666,24.348,111747540,365.22,2.83,118034312.3
2017-08-09,24.06666,24.66666,23.93,24.23534,103381425,363.5295,-0.46,115443786.9
2017-08-10,24.10666,24.44336,23.644,23.69334,106392855,355.3995,-2.24,114317580.95
2017-08-11,23.798,24.084,23.57466,23.858,65486730,357.87,0.7,113373010
2017-08-14,24.30866,24.51066,24.17334,24.25334,67787775,363.7995,1.66,109354715.7
2017-08-15,24.34666,24.366,23.958,24.15534,46276305,362.3295,-0.4,106888241.8
2017-08-16,24.2,24.43334,24.168,24.194,51206580,362.91,0.16,104680811.15
2017-08-17,24.08066,24.22,23.43934,23.46134,75414885,351.9195,-3.03,104576915.15
2017-08-18,23.52734,23.6,23.05334,23.164,81122730,347.46,-1.27,104956847.85
2017-08-21,23.05466,23.05466,22.12334,22.524,97431345,337.86,-2.76,103350604.45
2017-08-22,22.742,22.816,22.4915,22.75668,64829475,341.3505,1.03,101350181.3
2017-08-23,22.59934,23.566,22.5536,23.518,74317545,352.77,3.35,101450466.8
2017-08-24,23.50134,23.77734,23.316,23.52866,68770290,352.9305,0.05,98662178.4
2017-08-25,23.616,23.71266,23.15334,23.20334,52259325,348.0495,-1.38,97614834.95
2017-08-28,23.152,23.15666,22.648,23.044,56459325,345.66,-0.69,94036450.15
2017-08-29,22.632,23.27,22.58334,23.15734,61105110,347.3595,0.49,90864380
2017-08-30,23.31134,23.56466,23.13334,23.54534,51194130,353.1795,1.68,83605492.6
2017-08-31,23.57,23.896,23.52134,23.72666,61091910,355.9005,0.77,76508815.9
2017-09-01,23.74134,23.83934,23.57934,23.69334,45743175,355.3995,-0.14,71844293.85
2017-09-05,23.58666,23.69934,23.05934,23.306,57725715,349.59,-1.63,69987220.4
2017-09-06,23.3,23.3986,22.77066,22.96866,61370250,344.5305,-1.45,67468356
2017-09-07,23.06534,23.49866,22.89666,23.374,63588180,350.61,1.76,65478693.85
2017-09-08,23.266,23.31866,22.82,22.89334,48952605,343.3995,-2.06,62606681.5
2017-09-11,23.42334,24.24734,23.33334,24.246,115005825,363.69,5.91,65082636.15
2017-09-12,24.29934,24.584,24.02668,24.18334,89593590,362.7495,-0.26,66172926.85
2017-09-13,24.25466,24.538,23.97266,24.41534,62778450,366.2295,0.96,66998034.05
2017-09-14,24.28866,25.19734,24.17534,25.176,108037845,377.64,3.12,69839597.15
2017-09-15,24.96734,25.33334,24.84666,25.32066,81307425,379.8105,0.57,70134224.1
2017-09-18,25.35,25.974,25.17866,25.66666,107819685,385.0005,1.37,71469071.8
2017-09-19,25.33334,25.49266,24.90466,25.00668,96778275,375.1005,-2.57,71436418.3
2017-09-20,24.86666,25.2166,24.738,24.92734,73785765,373.9095,-0.32,71884232.8
2017-09-21,24.99334,25.122,24.30066,24.432,69272835,366.48,-1.99,71631997.3
2017-09-22,24.43266,24.66,23.392,23.406,122391255,351.09,-4.2,74313045.45
2017-09-25,23.54334,23.83126,22.85866,22.99934,114089175,344.9895,-1.74,77404537.8
2017-09-26,23.39534,23.416,22.72666,23.01666,107344095,345.2505,0.08,79948776.15
2017-09-27,23.32666,23.4326,22.7,22.73134,90904935,340.9695,-1.24,81438767.35
2017-09-28,22.65866,22.85,22.36,22.64,79794240,339.6,-0.4,82868772.75
2017-09-29,22.79066,22.97866,22.5734,22.74,76606215,341.1,0.44,83644488
2017-10-02,22.83466,22.91334,22.36734,22.76866,79301595,341.5305,0.13,85322408.95
2017-10-03,22.39334,23.23666,22.08534,23.20934,152303985,348.1395,1.94,90051322.25
2017-10-04,23.41666,23.908,23.30666,23.66734,122453130,355.0095,1.97,93105466.15
2017-10-05,23.73334,23.829,23.42334,23.68866,62575110,355.3305,0.09,93054812.65
2017-10-06,23.54,24.00662,23.48334,23.792,64462095,356.88,0.44,93830287.1
2017-10-09,23.31,23.45,22.84466,22.86266,112404780,342.9405,-3.91,93700234.85
2017-10-10,23.12,23.70866,23.03536,23.706,104677425,355.59,3.69,94454426.55
2017-10-11,23.59266,23.84,23.41,23.64,67512450,354.6,-0.28,94691126.55
2017-10-12,23.53,23.98534,23.50934,23.712,61305705,355.68,0.3,92354519.65
2017-10-13,23.79866,23.89934,23.57866,23.70466,53107980,355.5705,-0.03,90944547.5
2017-10-16,23.584,23.632,23.144,23.37334,80632275,350.5995,-1.4,89585177.05
2017-10-17,23.394,23.748,23.338,23.71666,49400160,355.7505,1.47,87216271.4
2017-10-18,23.73134,24.2,23.60866,23.97666,74086095,359.6505,1.1,87231287.9
2017-10-19,23.704,23.80978,23.21334,23.454,75927630,351.81,-2.18,87564027.65
2017-10-20,23.51266,23.63666,22.956,23.00668,73955910,345.1005,-1.91,85142260.5
2017-10-23,23.32534,23.33,22.41666,22.468,86210175,337.02,-2.34,83748310.55
2017-10-24,22.58666,22.85334,22.41066,22.48934,67375065,337.3395,0.09,81749859.15
2017-10-25,22.44666,22.5,21.57066,21.72266,128911080,325.8405,-3.41,83650166.3
2017-10-26,21.852,22.01534,21.54666,21.74466,75352485,326.1705,0.1,83428078.6
2017-10-27,21.31666,21.63934,21.11066,21.39134,104695545,320.8695,-1.63,84832545
2017-10-30,21.27866,21.58534,21.15,21.33866,63815655,320.0805,-0.25,84058248
2017-10-31,21.34866,22.13,21.34534,22.102,85085190,331.53,3.58,80697308.4
2017-11-01,22.15,22.17392,21.35066,21.40534,126860025,321.0795,-3.15,80917653.1
2017-11-02,20.00866,20.57934,19.50866,19.95066,296871255,299.2605,-6.8,92632459.85
2017-11-03,19.96666,20.41666,19.67534,20.406,133409595,306.09,2.28,96079834.7
2017-11-06,20.46666,20.5,19.934,20.18534,97290120,302.7795,-1.08,95324101.75
2017-11-07,20.068,20.43334,20.002,20.40334,79414095,306.0495,1.08,94060935.35
2017-11-08,20.36666,20.45934,20.08668,20.29266,70879050,304.3905,-0.54,94229265.35
2017-11-09,20.16666,20.29734,19.75334,20.19934,81707190,302.9895,-0.46,95249339.55
2017-11-10,20.16666,20.55734,20.12334,20.19934,69381420,302.9895,0,96063011.5
2017-11-13,20.00866,21.12,19.94066,21.02666,113774145,315.4005,4.1,97720104.95
2017-11-14,21,21.09,20.46,20.58,85141125,308.7,-2.12,99507153.1
2017-11-15,20.40066,20.83266,20.1,20.75334,89679960,311.2995,0.84,100286846.3
2017-11-16,20.93266,21.20934,20.75334,20.83334,87331080,312.4995,0.39,100857018.75
2017-11-17,21.71134,21.778,20.87666,21.00334,206027085,315.0495,0.82,107460577.2
2017-11-20,20.91934,21.03334,20.31666,20.58266,123714735,308.7405,-2,109335805.15
2017-11-21,20.724,21.21534,20.58066,21.18734,108919080,317.8095,2.94,111413005.8
2017-11-22,21.118,21.16134,20.78934,20.84,73764525,312.6,-1.64,108655678.2
2017-11-24,20.91934,21.094,20.73334,21.03666,48660960,315.5505,0.94,107321102
2017-11-27,20.88334,21.156,20.634,21.12066,68338395,316.8105,0.4,105503244.6
2017-11-28,21.09066,21.33334,20.928,21.17,74242350,317.55,0.23,106024579.35
2017-11-29,21.15334,21.2,20.082,20.50266,131510955,307.5405,-3.15,108345867.5
2017-11-30,20.57066,20.71334,20.30266,20.59,65273790,308.85,0.43,105266555.9
2017-12-01,20.36266,20.688,20.33666,20.43534,64393005,306.5295,-0.75,93642643.9
2017-12-04,20.43334,20.551,20.04066,20.34666,87527085,305.2005,-0.43,91348518.5
2017-12-05,20.13334,20.53334,20.06666,20.24666,69697785,303.7005,-0.49,89968901.8
2017-12-06,20.00666,20.89266,20,20.884,107930100,313.26,3.15,91394701.95
2017-12-07,20.8,21.24228,20.73666,20.74934,71708940,311.2395,-0.64,91436196.45
2017-12-08,20.97334,21.132,20.75066,21.00866,52026855,315.1305,1.25,89952179.8
2017-12-11,20.97534,21.934,20.91666,21.92734,119069700,328.9095,4.37,92436593.7
2017-12-12,22.03,22.76266,22.002,22.73534,130997985,341.0295,3.68,93297785.65
2017-12-13,22.72866,22.948,22.43334,22.602,93321900,339.03,-0.59,93706824.4
2017-12-14,22.734,23.16266,22.46,22.526,86998725,337.89,-0.34,93572762.65
2017-12-15,22.80268,22.92666,22.384,22.89666,103997985,343.4505,1.65,94406107.85
2017-12-18,22.99334,23.11534,22.50534,22.59134,82142475,338.8695,-1.33,88211877.6
2017-12-19,22.684,22.76616,22.02,22.07334,102374565,331.0995,-2.29,87144869.15
2017-12-20,22.17934,22.20666,21.66934,21.932,89306985,328.98,-0.64,86164264.45
2017-12-21,21.97266,22.24934,21.814,22.11066,65778315,331.6605,0.81,85764953.95
2017-12-22,21.96734,22.06142,21.65466,21.68,63237090,325.2,-1.95,86493760.4
2017-12-26,21.58866,21.596,21.10534,21.15266,65676180,317.2905,-2.43,86360649.65
2017-12-27,21.06666,21.17866,20.71666,20.776,70681635,311.64,-1.78,86182613.9
2017-12-28,20.78334,21.05466,20.636,21.024,64745190,315.36,1.19,82844325.8
2017-12-29,21.07866,21.094,20.66666,20.75666,56657310,311.3505,-1.27,82413501.85
2018-01-02,20.8,21.474,20.73334,21.36868,65283600,320.5305,2.95,82458031.6
2018-01-03,21.4,21.68334,21.03666,21.15,67822875,317.25,-1.02,81472821.15
2018-01-04,20.858,21.23666,20.37866,20.97466,149194545,314.6205,-0.83,85447658.95
2018-01-05,21.108,21.14934,20.8,21.10534,68867685,316.5795,0.62,83494538.3
2018-01-08,21.06666,22.468,21.03334,22.42734,147891510,336.4095,6.26,87303666.6
2018-01-09,22.344,22.58666,21.827,22.246,107199450,333.69,-0.81,90062296.2
2018-01-10,22.14666,22.46666,22,22.32,64648875,334.8,0.33,87341255.05
2018-01-11,22.34934,22.98732,22.21734,22.53,99682245,337.95,0.94,85775468.15
2018-01-12,22.57534,22.694,22.24466,22.41468,72375870,336.2205,-0.51,84728166.7
2018-01-16,22.50266,23,22.32,22.67066,97113750,340.0605,1.14,85233917.95
2018-01-17,22.698,23.26666,22.65,23.144,106552560,347.16,2.09,85361646.7
2018-01-18,23.04466,23.48666,22.916,22.97134,85287660,344.5695,-0.75,85518905.95
2018-01-19,23,23.37266,22.84,23.33466,73324530,350.0205,1.58,84066404.25
2018-01-22,23.29334,23.85534,23.28,23.43734,93155385,351.5595,0.44,84258824.25
2018-01-23,24,24.03334,23.4,23.51934,81981195,352.7895,0.35,85068968.2
2018-01-24,23.63866,23.65,22.90134,23.05934,79312155,345.8895,-1.96,85872721.45
2018-01-25,23.218,23.28,22.42666,22.50934,101104545,337.6395,-2.39,87644139.65
2018-01-26,22.76666,22.93334,22.38066,22.85666,68090325,342.8505,1.54,87514574.15
2018-01-29,22.65666,23.39,22.552,23.302,71207220,349.53,1.95,87837675.65
2018-01-30,23.00934,23.218,22.81134,23.05466,70765485,345.8205,-1.06,88543084.35
2018-01-31,23.16734,23.746,23.01266,23.62066,93211020,354.3105,2.46,89939455.3
2018-02-01,23.4,23.97734,23.242,23.28334,62965290,349.2495,-1.43,89696576.05
2018-02-02,23.22934,23.46334,22.70066,22.91666,55572525,343.7505,-1.57,85015475.3
2018-02-05,22.53134,22.96466,22.2,22.20866,66962190,333.1305,-3.09,84920200.55
2018-02-06,21.68066,22.41468,21.56666,22.26466,76326555,333.9705,0.25,81341953
2018-02-07,22.59934,23.06666,22.37734,23,104538570,345,3.3,81208909
2018-02-08,22.88734,23.24134,20.97334,21.01534,154718535,315.2295,-8.63,85712391.8
2018-02-09,21.32866,21.39896,19.65066,20.69466,194005785,310.4205,-1.53,90428568.55
2018-02-12,21.07534,21.20534,20.41666,21.04866,93417315,315.7305,1.71,91480640.75
2018-02-13,21.00134,21.61266,20.83404,21.57734,68403435,323.6595,2.51,90045125.05
2018-02-14,21.38934,21.74466,21.23466,21.48734,59261130,322.3095,-0.42,87680553.65
2018-02-15,21.63334,22.27466,21.49334,22.271,88693740,334.065,3.65,87850857.65
2018-02-16,22.16666,22.87466,22.10934,22.366,84639540,335.49,0.43,88416608.1
2018-02-20,22.298,22.72266,22.1,22.318,60141510,334.77,-0.21,86765914.4
2018-02-21,22.402,22.6462,22.21134,22.22,48294720,333.3,-0.44,85081590.75
2018-02-22,22.36868,23.16266,22.31668,23.078,104547105,346.17,3.86,86343338.15
2018-02-23,23.18866,23.666,23.14,23.47,87260790,352.05,1.7,85651150.4
2018-02-26,23.56666,23.93334,23.49034,23.828,65099760,357.42,1.53,85501622.15
2018-02-27,23.75,23.99934,23.334,23.39934,71961270,350.9895,-1.8,85539324.65
2018-02-28,23.50466,23.68266,22.81466,22.87066,91044855,343.0605,-2.26,86553293.1
2018-03-01,23.00066,23.24466,22.00466,22.062,103284000,330.93,-3.54,87056942.05
2018-03-02,21.79866,22.348,21.53134,22.34134,76392420,335.1195,1.27,87728298.55
2018-03-05,22.15934,22.51666,21.95286,22.22334,57356520,333.3495,-0.53,87817498.25
2018-03-06,22.25,22.42466,21.802,21.88,64286145,328.2,-1.54,87683696
2018-03-07,21.696,22.16666,21.44934,22.15334,75109440,332.2995,1.25,87622840.25
2018-03-08,22.19066,22.22,21.7516,21.94,53493645,329.1,-0.96,85070594.15
2018-03-09,21.60666,21.89934,21.49134,21.81134,82601445,327.1695,-0.59,81464739.8
2018-03-12,21.90734,23.14734,21.76666,23.034,123960510,345.51,5.61,77962476.25
2018-03-13,22.99466,23.008,22.41756,22.78934,89487060,341.8395,-1.06,77765963.5
2018-03-14,22.45066,22.654,21.59534,21.77534,119510535,326.6295,-4.45,80321318.4
2018-03-15,21.95866,22.19,21.40666,21.70666,98472000,325.6005,-0.32,82281861.85
2018-03-16,21.73068,21.82666,21.27134,21.42334,91759170,321.3495,-1.31,82435133.35
2018-03-19,21.1,21.38334,20.64466,20.904,112264380,313.56,-2.42,83816375.3
2018-03-20,20.99134,21.08334,20.584,20.70334,71464380,310.5495,-0.96,84382518.8
2018-03-21,20.68334,21.496,20.67934,21.102,89376150,316.53,1.93,86436590.2
2018-03-22,20.926,21.25466,20.54534,20.60666,74096550,309.1005,-2.35,84914062.55
2018-03-23,20.75,20.774,20.03,20.10266,99823470,301.5405,-2.45,85542196.55
2018-03-26,20.48934,20.506,19.424,20.27866,125627625,304.1805,0.88,88568589.65
2018-03-27,20.26666,20.28466,18.47866,18.612,208080450,279.18,-8.22,95374548.35
2018-03-28,17.63866,17.912,16.80666,17.18534,315021570,257.7795,-7.67,106573383.6
2018-03-29,17.09934,18.064,16.54734,17.742,227561250,266.13,3.24,112787245.85
2018-04-02,17.084,17.35546,16.306,16.832,241709535,252.48,-5.13,121053101.2
2018-04-03,17.988,18.22334,16.966,17.83534,282665670,267.5295,5.96,132318558.25
2018-04-04,16.852,19.22466,16.8,19.12934,298451235,286.9395,7.26,144026812.25
2018-04-05,19.28934,20.41734,19.21334,20.38134,286816485,305.7195,6.54,154612164
2018-04-06,20.06666,20.61866,19.7,19.95334,202804335,299.2995,-2.1,162077698.15
2018-04-09,20.02466,20.63334,19.28066,19.31066,153747135,289.6605,-3.22,165634982.5
2018-04-10,19.93134,20.47334,19.57866,20.31334,165363885,304.6995,5.19,167705151.15
2018-04-11,20.04934,20.59866,19.97734,20.062,112244160,300.93,-1.24,168843006.1
2018-04-12,20.15466,20.26334,19.57866,19.60534,114131520,294.0795,-2.28,168574055.35
2018-04-13,20.24,20.26332,19.732,20.02266,109908345,300.3405,2.13,169145872.55
2018-04-16,19.93334,19.97734,19.26734,19.414,95077305,291.21,-3.04,169311779.3
2018-04-17,19.258,19.478,18.834,19.17934,105000330,287.6895,-1.21,168948576.8
2018-04-18,19.40534,20.016,19.21066,19.55666,98365485,293.3505,1.97,170293632
2018-04-19,19.40534,20.06734,19.23666,20.00534,91358970,300.0795,2.29,170392773
2018-04-20,19.678,19.99866,19.31666,19.34934,84418905,290.2395,-3.28,170908890.7
2018-04-23,19.41934,19.44134,18.822,18.89134,73400655,283.3695,-2.37,169587750
2018-04-24,19,19.13934,18.564,18.89734,85279605,283.4595,0.03,167570349.1
2018-04-25,18.9,19.01066,18.48334,18.71266,60203595,280.6905,-0.98,160176506.65
2018-04-26,18.58334,19.05266,18.43334,19.032,65340180,285.48,1.71,147692437.7
2018-04-27,19.02466,19.63134,18.922,19.605,65469375,294.075,3.01,139587844.3
2018-04-30,19.574,19.91534,19.5,19.59334,63422565,293.8995,-0.06,130673496.2
2018-05-01,19.56734,20.05466,19.548,19.99466,69384030,299.9205,2.05,120009414.65
2018-05-02,19.90466,20.45666,19.8523,20.07666,134555535,301.1505,0.41,111814630
2018-05-03,18.586,19.20266,18.34866,18.96334,260281950,284.4495,-5.55,110487903.35
2018-05-04,18.86666,19.79066,18.63466,19.606,128540295,294.09,3.39,106774701.5
2018-05-07,19.83334,20.39726,19.678,20.18466,130173345,302.7705,2.95,105596012.05
2018-05-08,20.053,20.51666,19.93334,20.13134,88949985,301.9695,-0.26,101775317.2
2018-05-09,20.02734,20.46734,20.00334,20.45666,85910460,306.8505,1.62,100458632.25
2018-05-10,20.49998,20.866,20.27412,20.33466,84773400,305.0205,-0.6,98990726.3
2018-05-11,20.51334,20.592,19.93866,20.07066,70194720,301.0605,-1.3,97005045.15
2018-05-14,20.22134,20.32934,19.44134,19.46466,109302045,291.9705,-3.02,97716282.1
2018-05-15,19.00066,19.13066,18.7,18.94534,142786605,284.1795,-2.67,99605595.8
2018-05-16,18.922,19.254,18.77066,19.09866,85110270,286.4805,0.81,98942835.05
2018-05-17,19.06,19.27916,18.93134,18.96934,66309165,284.5395,-0.68,97690344.85
2018-05-18,18.97666,18.97666,18.26666,18.45466,108778305,276.8205,-2.71,98908314.8
2018-05-21,18.75534,19.43266,18.75334,18.966,137738550,284.49,2.77,102125209.4
2018-05-22,19.18414,19.2,18.22814,18.334,134186325,275.01,-3.33,104570545.3
2018-05-23,18.51734,18.66066,18.26666,18.60466,89775780,279.0705,1.48,106049154.5
2018-05-24,18.56,18.74066,18.326,18.52334,62650605,277.8495,-0.44,105914675.75
2018-05-25,18.50834,18.64266,18.374,18.59,58126215,278.85,0.36,105547517.75
2018-05-29,18.56734,19.1,18.41,18.91734,84999585,283.7595,1.76,106626368.7
2018-05-30,18.886,19.667,18.77334,19.448,112345275,291.72,2.81,108774430.85
2018-05-31,19.14734,19.358,18.862,18.982,88795800,284.73,-2.4,106486444.2
2018-06-01,19.05734,19.46334,18.9226,19.45466,81365775,291.8205,2.49,97540635.8
2018-06-04,19.62266,19.93334,19.56986,19.78266,71967135,296.7405,1.69,94711977.95
2018-06-05,19.84666,19.85334,19.116,19.40866,89927340,291.1305,-1.89,92699677.8
2018-06-06,20.03334,21.478,19.832,21.3,281509050,319.5,9.74,102327630.65
2018-06-07,21.07666,22,20.90534,21.07266,215179050,316.0905,-1.07,108791059.9
2018-06-08,21.26666,21.632,21.14334,21.17734,123078015,317.6595,0.5,110706290.6
2018-06-11,21.50066,22.31066,21.5,22.14,197752035,332.1,4.55,117084156.05
2018-06-12,22.98,23.66468,22.53334,22.85134,335210985,342.7695,3.21,128379602.55
2018-06-13,23.11374,23.14666,22.65334,22.98534,142047045,344.7795,0.59,128342624.55
2018-06-14,23.17534,23.91666,23.10666,23.848,164715285,357.72,3.75,132322875.15
2018-06-15,23.58934,24.31134,23.41666,23.878,162723735,358.17,0.13,137143603.45
2018-06-18,23.69334,24.91534,23.63334,24.722,181098435,370.83,3.53,140759609.8
2018-06-19,24.344,24.66666,23.08334,23.50334,191428485,352.5495,-4.93,143444106.45
2018-06-20,23.86934,24.292,23.46666,24.148,125754825,362.22,2.74,143022531.45
2018-06-21,24.13334,24.41426,23.08466,23.16734,119507160,347.5095,-4.06,144509100.4
2018-06-22,23.436,23.48334,22.13334,22.242,153990885,333.63,-3.99,149076114.2
2018-06-25,22.008,22.56466,21.83334,22.20066,103969545,333.0105,-0.19,151368280.6
2018-06-26,22.4036,22.90334,21.71994,22.8,111787290,342,2.7,152707665.8
2018-06-27,23,23.386,22.63334,22.96666,125005905,344.5005,0.73,153340697.3
2018-06-28,23.244,23.80134,23.074,23.32866,125970060,349.9305,1.58,155199410.2
2018-06-29,23.55534,23.59066,22.82734,22.86334,97385925,342.9495,-1.99,156000417.7
2018-07-02,24.00466,24.31866,21.99,22.338,281396535,335.07,-2.3,166471887.25
2018-07-03,22.11666,22.166,20.646,20.724,184239585,310.86,-7.23,171187499.3
2018-07-05,20.91734,20.95934,19.748,20.61066,262145520,309.1605,-0.55,170219322.8
2018-07-06,20.33034,20.80466,20.13334,20.59334,132981765,308.8995,-0.08,166109458.7
2018-07-09,20.79934,21.23466,20.53334,21.234,113951280,318.51,3.11,165653121.95
2018-07-10,21.63734,21.84514,21.28,21.498,142072455,322.47,1.24,162869143.1
